180, ST_GeomFromText('POINT(127.0438 37.6697)')
0, ST_GeomFromText('POINT(127.0797 37.5811)')
180, ST_GeomFromText('POINT(126.8527 37.5209)')
180, ST_GeomFromText('POINT(126.8717 37.4987)')
180, ST_GeomFromText('POINT(126.8471 37.5307)')
180, ST_GeomFromText('POINT(127.0426 37.4656)')
, ST_GeomFromText('POINT(126.8342 37.5638)')
180, ST_GeomFromText('POINT(126.9441 37.5137)')
180, ST_GeomFromText('POINT(126.9706 37.5413)')
180, ST_GeomFromText('POINT(126.9198 37.5879)')
180, ST_GeomFromText('POINT(127.0352 37.6117)')
180, ST_GeomFromText('POINT(127.088 37.6187)')
180, ST_GeomFromText('POINT(126.8699 37.5187)')
180, ST_GeomFromText('POINT(127.016 37.4851)')
180, ST_GeomFromText('POINT(126.9173 37.5899)')
180, ST_GeomFromText('POINT(126.8171 37.576)')
180, ST_GeomFromText('POINT(126.914 37.5923)')
90, ST_GeomFromText('POINT(127.0566 37.5071)')
180, ST_GeomFromText('POINT(126.983 37.5753)')
, ST_GeomFromText('POINT(127.0195 37.5657)')
180, ST_GeomFromText('POINT(126.8506 37.5673)')
, ST_GeomFromText('POINT(127.0198 37.5655)')
180, ST_GeomFromText('POINT(127.0966 37.5099)')
180, ST_GeomFromText('POINT(126.8933 37.5677)')
, ST_GeomFromText('POINT(127.0027 37.563)')
180, ST_GeomFromText('POINT(126.8165 37.5731)')
, ST_GeomFromText('POINT(127.0196 37.5655)')
180, ST_GeomFromText('POINT(126.916 37.5602)')
180, ST_GeomFromText('POINT(126.8971 37.5274)')
90, ST_GeomFromText('POINT(126.9743 37.4833)')
, ST_GeomFromText('POINT(127.0028 37.5634)')
180, ST_GeomFromText('POINT(127.0293 37.5826)')
180, ST_GeomFromText('POINT(127.0245 37.6479)')
180, ST_GeomFromText('POINT(126.9148 37.4797)')
0, ST_GeomFromText('POINT(127.0341 37.5214)')
180, ST_GeomFromText('POINT(127.0688 37.4894)')
180, ST_GeomFromText('POINT(126.8294 37.512)')
180, ST_GeomFromText('POINT(127.0655 37.5052)')
0, ST_GeomFromText('POINT(127.0583 37.4761)')
0, ST_GeomFromText('POINT(127.0615 37.4821)')
0, ST_GeomFromText('POINT(127.0566 37.5071)')
, ST_GeomFromText('POINT(127.0198 37.5657)')
180, ST_GeomFromText('POINT(126.8405 37.4915)')
0, ST_GeomFromText('POINT(127.0212 37.5234)')
180, ST_GeomFromText('POINT(126.9487 37.5429)')
180, ST_GeomFromText('POINT(127.1384 37.5033)')
180, ST_GeomFromText('POINT(127.1384 37.5033)')
180, ST_GeomFromText('POINT(126.986 37.5766)')
180, ST_GeomFromText('POINT(126.91 37.4808)')
180, ST_GeomFromText('POINT(127.0118 37.5082)')
180, ST_GeomFromText('POINT(127.0114 37.5082)')
180, ST_GeomFromText('POINT(126.9003 37.5564)')
, ST_GeomFromText('POINT(126.8127 37.5675)')
, ST_GeomFromText('POINT(126.8128 37.5675)')
, ST_GeomFromText('POINT(126.8128 37.5675)')
180, ST_GeomFromText('POINT(126.9181 37.5938)')
, ST_GeomFromText('POINT(126.8128 37.5677)')
180, ST_GeomFromText('POINT(126.8837 37.4649)')
180, ST_GeomFromText('POINT(126.8968 37.5259)')
180, ST_GeomFromText('POINT(126.9792 37.5668)')
